timestamp,value,anomaly
2013-12-03 04:20:00,91.52798129,0
2013-12-03 04:25:00,90.30234442,0
2013-12-03 04:30:00,91.69464161,0
2013-12-03 04:35:00,90.61223839,0
2013-12-03 04:40:00,91.35611449,0
2013-12-03 04:45:00,91.1192753,0
2013-12-03 04:50:00,92.2779806,0
2013-12-03 04:55:00,91.93466396,0
2013-12-03 05:00:00,91.26341409,0
2013-12-03 05:05:00,91.03317052,0
2013-12-03 05:10:00,90.54178741,0
2013-12-03 05:15:00,89.31712427,0
2013-12-03 05:20:00,88.60863427,0
2013-12-03 05:25:00,88.00860982,0
2013-12-03 05:30:00,87.98743420000002,0
2013-12-03 05:35:00,87.62276247,0
2013-12-03 05:40:00,86.35545122,0
2013-12-03 05:45:00,86.69530437,0
2013-12-03 05:50:00,84.67963832,0
2013-12-03 05:55:00,84.07484551,0
2013-12-03 06:00:00,84.35696223,0
2013-12-03 06:05:00,84.58044581,0
2013-12-03 06:10:00,82.68818775,0
2013-12-03 06:15:00,82.69563236,0
2013-12-03 06:20:00,83.76512879,0
2013-12-03 06:25:00,82.98957536,0
2013-12-03 06:30:00,82.23041088,0
2013-12-03 06:35:00,83.88653506,0
2013-12-03 06:40:00,81.89958882,0
2013-12-03 06:45:00,81.51452457,0
2013-12-03 06:50:00,82.75784339,0
2013-12-03 06:55:00,82.38401128,0
2013-12-03 07:00:00,83.21031771,0
2013-12-03 07:05:00,82.8468474,0
2013-12-03 07:10:00,80.83401484,0
2013-12-03 07:15:00,80.57814533,0
2013-12-03 07:20:00,82.38411475,0
2013-12-03 07:25:00,82.14105996,0
2013-12-03 07:30:00,81.51010328,0
2013-12-03 07:35:00,80.32038196,0
2013-12-03 07:40:00,81.37765072,0
2013-12-03 07:45:00,82.57875201,0
2013-12-03 07:50:00,83.67102071,0
2013-12-03 07:55:00,82.31952904,0
2013-12-03 08:00:00,84.00735878,0
2013-12-03 08:05:00,84.15133223,0
2013-12-03 08:10:00,85.42547113,0
2013-12-03 08:15:00,86.54847695,0
2013-12-03 08:20:00,87.29964034,0
2013-12-03 08:25:00,86.08152742,0
2013-12-03 08:30:00,85.88428549,0
2013-12-03 08:35:00,85.56048471,0
2013-12-03 08:40:00,85.13496309,0
2013-12-03 08:45:00,86.6109496,0
2013-12-03 08:50:00,86.15758118,0
2013-12-03 08:55:00,85.23120601,0
2013-12-03 09:00:00,85.93395961,0
2013-12-03 09:05:00,85.11561607,0
2013-12-03 09:10:00,85.86375607,0
2013-12-03 09:15:00,83.48616417,0
2013-12-03 09:20:00,85.48938451,0
2013-12-03 09:25:00,83.14095879,0
2013-12-03 09:30:00,83.35164174,0
2013-12-03 09:35:00,83.69802526,0
2013-12-03 09:40:00,83.80362667,0
2013-12-03 09:45:00,83.50931286,0
2013-12-03 09:50:00,83.4881532,0
2013-12-03 09:55:00,84.0784573,0
2013-12-03 10:00:00,82.26519820000001,0
2013-12-03 10:05:00,82.83535437,0
2013-12-03 10:10:00,82.04034143,0
2013-12-03 10:15:00,81.50854903,0
2013-12-03 10:20:00,82.36420121,0
2013-12-03 10:25:00,80.58482816,0
2013-12-03 10:30:00,80.9978684,0
2013-12-03 10:35:00,81.16723557,0
2013-12-03 10:40:00,80.31567859,0
2013-12-03 10:45:00,79.66605694,0
2013-12-03 10:50:00,79.8814896,0
2013-12-03 10:55:00,78.09314197,0
2013-12-03 11:00:00,77.72449282,0
2013-12-03 11:05:00,78.41045288,0
2013-12-03 11:10:00,77.1646548,0
2013-12-03 11:15:00,75.35177264,0
2013-12-03 11:20:00,76.18233367,0
2013-12-03 11:25:00,74.56924109,0
2013-12-03 11:30:00,73.50573006,0
2013-12-03 11:35:00,74.57014555,0
2013-12-03 11:40:00,72.68741156,0
2013-12-03 11:45:00,73.52553931,0
2013-12-03 11:50:00,72.82721113,0
2013-12-03 11:55:00,72.77529924,0
2013-12-03 12:00:00,73.83093472,0
2013-12-03 12:05:00,73.13846943,0
2013-12-03 12:10:00,75.34241901,0
2013-12-03 12:15:00,74.81298165,0
2013-12-03 12:20:00,76.34122004,0
2013-12-03 12:25:00,75.35202093,0
2013-12-03 12:30:00,76.16336404,0
2013-12-03 12:35:00,77.01836571,0
2013-12-03 12:40:00,78.61550225,0
2013-12-03 12:45:00,77.52448684,0
2013-12-03 12:50:00,79.26428222,0
2013-12-03 12:55:00,77.39280881,0
2013-12-03 13:00:00,78.22049763,0
2013-12-03 13:05:00,78.35412045,0
2013-12-03 13:10:00,80.11719562,0
2013-12-03 13:15:00,80.49280262,0
2013-12-03 13:20:00,78.8077078,0
2013-12-03 13:25:00,80.44409017,0
2013-12-03 13:30:00,79.70186363,0
2013-12-03 13:35:00,80.17581648,0
2013-12-03 13:40:00,80.00900765,0
2013-12-03 13:45:00,79.75172848,0
2013-12-03 13:50:00,81.54395534,0
2013-12-03 13:55:00,81.30146345,0
2013-12-03 14:00:00,81.19987815,0
2013-12-03 14:05:00,81.68924032,0
2013-12-03 14:10:00,80.85042358,0
2013-12-03 14:15:00,80.22887183,0
2013-12-03 14:20:00,80.54340412,0
2013-12-03 14:25:00,82.69675156,0
2013-12-03 14:30:00,82.87691879,0
2013-12-03 14:35:00,81.39294104,0
2013-12-03 14:40:00,81.09516526,0
2013-12-03 14:45:00,82.01953528,0
2013-12-03 14:50:00,81.3269712,0
2013-12-03 14:55:00,82.31148178,0
2013-12-03 15:00:00,83.32496669,0
2013-12-03 15:05:00,83.21001771,0
2013-12-03 15:10:00,82.25146959,0
2013-12-03 15:15:00,83.11339476,0
2013-12-03 15:20:00,84.61722355,0
2013-12-03 15:25:00,84.37223101,0
2013-12-03 15:30:00,84.79520638,0
2013-12-03 15:35:00,83.63540044,0
2013-12-03 15:40:00,82.62589147,0
2013-12-03 15:45:00,83.2559329,0
2013-12-03 15:50:00,84.38916448,0
2013-12-03 15:55:00,83.18147487,0
2013-12-03 16:00:00,83.48184527,0
2013-12-03 16:05:00,82.68143532,0
2013-12-03 16:10:00,82.97997961,0
2013-12-03 16:15:00,84.13486850000002,0
2013-12-03 16:20:00,83.54342224,0
2013-12-03 16:25:00,82.56862498,0
2013-12-03 16:30:00,83.45096889,0
2013-12-03 16:35:00,83.45143576,0
2013-12-03 16:40:00,82.88039053,0
2013-12-03 16:45:00,82.57263847,0
2013-12-03 16:50:00,83.85374038,0
2013-12-03 16:55:00,82.44444475,0
2013-12-03 17:00:00,82.11652105,0
2013-12-03 17:05:00,82.52409712,0
2013-12-03 17:10:00,83.22921909,0
2013-12-03 17:15:00,83.55667979,0
2013-12-03 17:20:00,82.69741029,0
2013-12-03 17:25:00,82.24032523,0
2013-12-03 17:30:00,82.18283255,0
2013-12-03 17:35:00,81.91025778,0
2013-12-03 17:40:00,81.92220756,0
2013-12-03 17:45:00,83.08562271,0
2013-12-03 17:50:00,81.94416494,0
2013-12-03 17:55:00,83.33882055,0
2013-12-03 18:00:00,82.73869514,0
2013-12-03 18:05:00,81.52296852,0
2013-12-03 18:10:00,81.42689951,0
2013-12-03 18:15:00,83.44744203,0
2013-12-03 18:20:00,83.17741645,0
2013-12-03 18:25:00,81.39971499,0
2013-12-03 18:30:00,81.49327887,0
2013-12-03 18:35:00,81.42247440000001,0
2013-12-03 18:40:00,80.01620011,0
2013-12-03 18:45:00,81.18422859,0
2013-12-03 18:50:00,78.87746103,0
2013-12-03 18:55:00,79.32870176,0
2013-12-03 19:00:00,78.53209148,0
2013-12-03 19:05:00,77.31031199,0
2013-12-03 19:10:00,78.60147648,0
2013-12-03 19:15:00,80.59333215,0
2013-12-03 19:20:00,80.34151261,0
2013-12-03 19:25:00,82.61994773,0
2013-12-03 19:30:00,82.02344746,0
2013-12-03 19:35:00,84.359617,0
2013-12-03 19:40:00,85.67172288,0
2013-12-03 19:45:00,85.56966109,0
2013-12-03 19:50:00,86.33936754,0
2013-12-03 19:55:00,85.82410266,0
2013-12-03 20:00:00,85.67514744,0
2013-12-03 20:05:00,86.73557359,0
2013-12-03 20:10:00,86.71059894,0
2013-12-03 20:15:00,84.49232932,0
2013-12-03 20:20:00,84.57715258,0
2013-12-03 20:25:00,86.11829435,0
2013-12-03 20:30:00,85.81371619,0
2013-12-03 20:35:00,84.01298513,0
2013-12-03 20:40:00,85.86114419,0
2013-12-03 20:45:00,84.63378489,0
2013-12-03 20:50:00,84.6204503,0
2013-12-03 20:55:00,84.30866618,0
2013-12-03 21:00:00,83.42961151,0
2013-12-03 21:05:00,84.55433571,0
2013-12-03 21:10:00,83.45318420000002,0
2013-12-03 21:15:00,84.33273465,0
2013-12-03 21:20:00,83.62480036,0
2013-12-03 21:25:00,83.82024756,0
2013-12-03 21:30:00,82.82118107,0
2013-12-03 21:35:00,82.48534664,0
2013-12-03 21:40:00,82.41635233,0
2013-12-03 21:45:00,82.85831903,0
2013-12-03 21:50:00,81.22431855,0
2013-12-03 21:55:00,81.3498204,0
2013-12-03 22:00:00,80.37310562,0
2013-12-03 22:05:00,79.5603305,0
2013-12-03 22:10:00,79.97472613,0
2013-12-03 22:15:00,79.68231758,0
2013-12-03 22:20:00,78.25736747,0
2013-12-03 22:25:00,78.15867147,0
2013-12-03 22:30:00,76.50030119,0
2013-12-03 22:35:00,76.28318438,0
2013-12-03 22:40:00,76.58648498,0
2013-12-03 22:45:00,75.3056747,0
2013-12-03 22:50:00,74.74571333,0
2013-12-03 22:55:00,74.18629409,0
2013-12-03 23:00:00,74.77344761,0
2013-12-03 23:05:00,72.89169183,0
2013-12-03 23:10:00,72.92432965,0
2013-12-03 23:15:00,71.36444054,0
2013-12-03 23:20:00,70.60517297,0
2013-12-03 23:25:00,70.08010776,0
2013-12-03 23:30:00,70.80451005,0
2013-12-03 23:35:00,69.41110478,0
2013-12-03 23:40:00,68.23720056,0
2013-12-03 23:45:00,68.81053857,0
2013-12-03 23:50:00,67.95144903,0
2013-12-03 23:55:00,65.90649636,0
2013-12-04 00:00:00,66.20465117,0
2013-12-04 00:05:00,66.09439847,0
2013-12-04 00:10:00,64.92515067,0
2013-12-04 00:15:00,65.91054219,0
2013-12-04 00:20:00,65.0764574,0
2013-12-04 00:25:00,64.4365387,0
2013-12-04 00:30:00,64.22546298,0
2013-12-04 00:35:00,64.67301299,0
2013-12-04 00:40:00,62.87339214,0
2013-12-04 00:45:00,64.07636038,0
2013-12-04 00:50:00,64.24233104,0
2013-12-04 00:55:00,63.61616805,0
2013-12-04 01:00:00,62.35719049,0
2013-12-04 01:05:00,61.94124256,0
2013-12-04 01:10:00,62.19962941,0
2013-12-04 01:15:00,61.91339759,0
2013-12-04 01:20:00,61.92579229,0
2013-12-04 01:25:00,62.48497727,0
2013-12-04 01:30:00,61.935635,0
2013-12-04 01:35:00,61.63262008,0
2013-12-04 01:40:00,60.37118114,0
2013-12-04 01:45:00,59.96038979,0
2013-12-04 01:50:00,61.13922001,0
2013-12-04 01:55:00,60.52991525,0
2013-12-04 02:00:00,59.63744866,0
2013-12-04 02:05:00,60.00666098,0
2013-12-04 02:10:00,60.12505135,0
2013-12-04 02:15:00,59.72064235,0
2013-12-04 02:20:00,60.43677303,0
2013-12-04 02:25:00,62.87329018,0
2013-12-04 02:30:00,66.49930690000001,0
2013-12-04 02:35:00,69.81211169,0
2013-12-04 02:40:00,72.92970657,0
2013-12-04 02:45:00,75.48652039,0
2013-12-04 02:50:00,77.56468667,0
2013-12-04 02:55:00,78.28725568,0
2013-12-04 03:00:00,77.60706621,0
2013-12-04 03:05:00,79.24906378,0
2013-12-04 03:10:00,79.49390087,0
2013-12-04 03:15:00,80.39691483,0
2013-12-04 03:20:00,81.02638717,0
2013-12-04 03:25:00,80.03079367,0
2013-12-04 03:30:00,81.96289081,0
2013-12-04 03:35:00,82.80100858,0
2013-12-04 03:40:00,82.63704015,0
2013-12-04 03:45:00,82.54456987,0
2013-12-04 03:50:00,83.91816767,0
2013-12-04 03:55:00,84.21337153,0
2013-12-04 04:00:00,83.5474584,0
2013-12-04 04:05:00,83.94591696,0
2013-12-04 04:10:00,85.50765598,0
2013-12-04 04:15:00,84.75313439,0
2013-12-04 04:20:00,87.38966543,0
2013-12-04 04:25:00,85.61241075,0
2013-12-04 04:30:00,87.04546782,0
2013-12-04 04:35:00,87.60232129,0
2013-12-04 04:40:00,87.31292835,0
2013-12-04 04:45:00,87.61788219,0
2013-12-04 04:50:00,87.91839902,0
2013-12-04 04:55:00,87.33875515,0
2013-12-04 05:00:00,87.00012634,0
2013-12-04 05:05:00,86.98303457,0
2013-12-04 05:10:00,88.13082806,0
2013-12-04 05:15:00,88.89966936,0
2013-12-04 05:20:00,88.76009472,0
2013-12-04 05:25:00,87.91843709,0
2013-12-04 05:30:00,87.61665589,0
2013-12-04 05:35:00,88.30627918,0
2013-12-04 05:40:00,88.93290809999998,0
2013-12-04 05:45:00,88.29581581,0
2013-12-04 05:50:00,87.12400298,0
2013-12-04 05:55:00,89.0575271,0
2013-12-04 06:00:00,86.98426456,0
2013-12-04 06:05:00,88.16593201,0
2013-12-04 06:10:00,87.07435833,0
2013-12-04 06:15:00,88.25426297,0
2013-12-04 06:20:00,87.0632953,0
2013-12-04 06:25:00,88.74480066,0
2013-12-04 06:30:00,88.51117094,0
2013-12-04 06:35:00,88.37158723,0
2013-12-04 06:40:00,88.00478586,0
2013-12-04 06:45:00,88.61564448,0
2013-12-04 06:50:00,89.857271,0
2013-12-04 06:55:00,89.11117455,0
2013-12-04 07:00:00,88.73527502,0
2013-12-04 07:05:00,90.44048272,0
2013-12-04 07:10:00,90.87460331,0
2013-12-04 07:15:00,88.83698476,0
2013-12-04 07:20:00,90.74342245,0
2013-12-04 07:25:00,90.92465673,0
2013-12-04 07:30:00,89.80826519,0
2013-12-04 07:35:00,89.87410639,0
2013-12-04 07:40:00,91.94873788,0
2013-12-04 07:45:00,91.03236887,0
2013-12-04 07:50:00,91.26672743,0
2013-12-04 07:55:00,89.98528487,0
2013-12-04 08:00:00,90.77882139,0
2013-12-04 08:05:00,91.84765707,0
2013-12-04 08:10:00,90.42548359,0
2013-12-04 08:15:00,91.3827811,0
2013-12-04 08:20:00,90.06954941,0
2013-12-04 08:25:00,89.97814049,0
2013-12-04 08:30:00,90.3096759,0
2013-12-04 08:35:00,90.72428594,0
2013-12-04 08:40:00,90.1455803,0
2013-12-04 08:45:00,91.60297257,0
2013-12-04 08:50:00,89.95340409,0
2013-12-04 08:55:00,91.23679402,0
2013-12-04 09:00:00,90.88751787,0
2013-12-04 09:05:00,91.11322564,0
2013-12-04 09:10:00,91.71235473,0
2013-12-04 09:15:00,91.11938781,0
2013-12-04 09:20:00,91.10486261,0
2013-12-04 09:25:00,91.6813322,0
2013-12-04 09:30:00,90.514947,0
2013-12-04 09:35:00,89.71700074,0
2013-12-04 09:40:00,91.65203082,0
2013-12-04 09:45:00,91.01595463,0
2013-12-04 09:50:00,91.47394549,0
2013-12-04 09:55:00,91.03909176,0
2013-12-04 10:00:00,89.65866770000002,0
2013-12-04 10:05:00,91.06468954,0
2013-12-04 10:10:00,90.05823487,0
2013-12-04 10:15:00,90.23402189,0
2013-12-04 10:20:00,89.98472665,0
2013-12-04 10:25:00,91.8117387,0
2013-12-04 10:30:00,91.5975513,0
2013-12-04 10:35:00,90.57501904,0
2013-12-04 10:40:00,90.25297529,0
2013-12-04 10:45:00,89.78884843,0
2013-12-04 10:50:00,91.49798647,0
2013-12-04 10:55:00,90.15558683,0
2013-12-04 11:00:00,91.54101803,0
2013-12-04 11:05:00,90.34836465,0
2013-12-04 11:10:00,91.03425337,0
2013-12-04 11:15:00,90.10654338,0
2013-12-04 11:20:00,91.14968611,0
2013-12-04 11:25:00,90.85022799,0
2013-12-04 11:30:00,90.23782718,0
2013-12-04 11:35:00,90.57429048,0
2013-12-04 11:40:00,91.44783131,0
2013-12-04 11:45:00,89.7515613,0
2013-12-04 11:50:00,90.52987624,0
2013-12-04 11:55:00,90.60576981,0
2013-12-04 12:00:00,88.85217825,0
2013-12-04 12:05:00,90.03063173,0
2013-12-04 12:10:00,89.38603658,0
2013-12-04 12:15:00,89.66376247,0
2013-12-04 12:20:00,88.05606264,0
2013-12-04 12:25:00,87.71234894,0
2013-12-04 12:30:00,86.62532028,0
2013-12-04 12:35:00,86.89842071,0
2013-12-04 12:40:00,86.10068109,0
2013-12-04 12:45:00,86.32186857,0
2013-12-04 12:50:00,87.1806124,0
2013-12-04 12:55:00,85.58175774,0
2013-12-04 13:00:00,84.32018121,0
2013-12-04 13:05:00,85.34846490000002,0
2013-12-04 13:10:00,85.23133389,0
2013-12-04 13:15:00,83.60369239,0
2013-12-04 13:20:00,84.14668277,0
2013-12-04 13:25:00,84.36204419,0
2013-12-04 13:30:00,82.44829347,0
2013-12-04 13:35:00,81.86204397,0
2013-12-04 13:40:00,82.19836897,0
2013-12-04 13:45:00,80.83766416,0
2013-12-04 13:50:00,82.56379835,0
2013-12-04 13:55:00,80.59808084,0
2013-12-04 14:00:00,80.89253215,0
2013-12-04 14:05:00,82.13609654,0
2013-12-04 14:10:00,81.81714711,0
2013-12-04 14:15:00,80.48854812,0
2013-12-04 14:20:00,81.26469622,0
2013-12-04 14:25:00,82.42140024,0
2013-12-04 14:30:00,82.23030379,0
2013-12-04 14:35:00,80.90134325,0
2013-12-04 14:40:00,80.63039214,0
2013-12-04 14:45:00,82.21095386,0
2013-12-04 14:50:00,80.81686347,0
2013-12-04 14:55:00,82.55444217,0
2013-12-04 15:00:00,82.44111181,0
2013-12-04 15:05:00,82.15499505,0
2013-12-04 15:10:00,82.57000445,0
2013-12-04 15:15:00,82.65327799,0
2013-12-04 15:20:00,83.17016645,0
2013-12-04 15:25:00,83.89940482,0
2013-12-04 15:30:00,83.34087231,0
2013-12-04 15:35:00,85.33284543,0
2013-12-04 15:40:00,85.93505505,0
2013-12-04 15:45:00,85.71260799,0
2013-12-04 15:50:00,87.38667453,0
2013-12-04 15:55:00,87.53885279,0
2013-12-04 16:00:00,89.39106540000002,0
2013-12-04 16:05:00,90.39821735,0
2013-12-04 16:10:00,89.99111759,0
2013-12-04 16:15:00,92.67881246,0
2013-12-04 16:20:00,92.17664249,0
2013-12-04 16:25:00,93.01952015,0
2013-12-04 16:30:00,94.36744637,0
2013-12-04 16:35:00,92.10645466,0
2013-12-04 16:40:00,93.72782704,0
2013-12-04 16:45:00,92.00929857,0
2013-12-04 16:50:00,91.78009622,0
2013-12-04 16:55:00,92.88011059,0
2013-12-04 17:00:00,91.49568071,0
2013-12-04 17:05:00,92.16856523,0
2013-12-04 17:10:00,91.95875727,0
2013-12-04 17:15:00,91.7865819,0
2013-12-04 17:20:00,90.80421640000002,0
2013-12-04 17:25:00,90.04604107,0
2013-12-04 17:30:00,89.24455669,0
2013-12-04 17:35:00,88.97549237,0
2013-12-04 17:40:00,89.06278767,0
2013-12-04 17:45:00,89.83434121,0
2013-12-04 17:50:00,88.75770969,0
2013-12-04 17:55:00,88.93708576,0
2013-12-04 18:00:00,89.89472492,0
2013-12-04 18:05:00,89.75942233,0
2013-12-04 18:10:00,89.84901477,0
2013-12-04 18:15:00,89.09228711,0
2013-12-04 18:20:00,89.28155577,0
2013-12-04 18:25:00,88.97625236,0
2013-12-04 18:30:00,88.31911026,0
2013-12-04 18:35:00,86.89757046,0
2013-12-04 18:40:00,86.46548218,0
2013-12-04 18:45:00,87.93127799,0
2013-12-04 18:50:00,86.14703741,0
2013-12-04 18:55:00,86.20108694,0
2013-12-04 19:00:00,84.68833564,0
2013-12-04 19:05:00,84.55245269,0
2013-12-04 19:10:00,85.03371137,0
2013-12-04 19:15:00,84.16566457,0
2013-12-04 19:20:00,83.41172533,0
2013-12-04 19:25:00,83.48429814,0
2013-12-04 19:30:00,84.03467948,0
2013-12-04 19:35:00,84.02689217,0
2013-12-04 19:40:00,83.67734936,0
2013-12-04 19:45:00,82.31388201,0
2013-12-04 19:50:00,81.06008809999999,0
2013-12-04 19:55:00,81.804672,0
2013-12-04 20:00:00,82.54389631,0
2013-12-04 20:05:00,81.87183273,0
2013-12-04 20:10:00,80.99710173,0
2013-12-04 20:15:00,79.91313421,0
2013-12-04 20:20:00,81.32479433,0
2013-12-04 20:25:00,79.94101834,0
2013-12-04 20:30:00,79.44182803,0
2013-12-04 20:35:00,79.53199670000002,0
2013-12-04 20:40:00,79.58711093,0
2013-12-04 20:45:00,79.2697328,0
2013-12-04 20:50:00,81.02489838,0
2013-12-04 20:55:00,80.60286328,0
2013-12-04 21:00:00,80.44649158,0
2013-12-04 21:05:00,81.07399759999998,0
2013-12-04 21:10:00,80.13239831,0
2013-12-04 21:15:00,81.33413076,0
2013-12-04 21:20:00,79.51232841,0
2013-12-04 21:25:00,80.50032751,0
2013-12-04 21:30:00,79.97948954,0
2013-12-04 21:35:00,79.83015237,0
2013-12-04 21:40:00,78.96169451,0
2013-12-04 21:45:00,78.74249219,0
2013-12-04 21:50:00,77.26466917,0
2013-12-04 21:55:00,77.86819433,0
2013-12-04 22:00:00,76.76317722,0
2013-12-04 22:05:00,78.47627847,0
2013-12-04 22:10:00,76.77337183,0
2013-12-04 22:15:00,77.43778372,0
2013-12-04 22:20:00,77.36030679,0
2013-12-04 22:25:00,76.11909253,0
2013-12-04 22:30:00,76.56850919,0
2013-12-04 22:35:00,76.48572951,0
2013-12-04 22:40:00,76.4624307,0
2013-12-04 22:45:00,77.35105191,0
2013-12-04 22:50:00,77.04228069,0
2013-12-04 22:55:00,76.28685218,0
2013-12-04 23:00:00,77.58567673,0
2013-12-04 23:05:00,78.52005968,0
2013-12-04 23:10:00,79.65510723,0
2013-12-04 23:15:00,80.1073755,0
2013-12-04 23:20:00,79.97991582,0
2013-12-04 23:25:00,82.09911484,0
2013-12-04 23:30:00,81.02731208,0
2013-12-04 23:35:00,82.36891368,0
2013-12-04 23:40:00,82.43188272,0
2013-12-04 23:45:00,83.27622491,0
2013-12-04 23:50:00,81.25979414,0
2013-12-04 23:55:00,81.76280285,0
2013-12-05 00:00:00,83.35420453,0
2013-12-05 00:05:00,82.52295937,0
2013-12-05 00:10:00,81.85942459,0
2013-12-05 00:15:00,81.8037868,0
2013-12-05 00:20:00,82.57528729,0
2013-12-05 00:25:00,82.90318308,0
2013-12-05 00:30:00,82.4823319,0
2013-12-05 00:35:00,83.39210799,0
2013-12-05 00:40:00,81.37690913,0
2013-12-05 00:45:00,81.24603216,0
2013-12-05 00:50:00,82.58037157,0
2013-12-05 00:55:00,81.87701487,0
2013-12-05 01:00:00,83.55915859,0
2013-12-05 01:05:00,81.59858688,0
2013-12-05 01:10:00,82.74195917,0
2013-12-05 01:15:00,82.71827429,0
2013-12-05 01:20:00,82.37771613,0
2013-12-05 01:25:00,81.72015198,0
2013-12-05 01:30:00,83.29989108,0
2013-12-05 01:35:00,83.59659781,0
2013-12-05 01:40:00,81.56817194,0
2013-12-05 01:45:00,82.41137405,0
2013-12-05 01:50:00,82.0728321,0
2013-12-05 01:55:00,83.58370499,0
2013-12-05 02:00:00,82.84410371,0
2013-12-05 02:05:00,82.61618649,0
2013-12-05 02:10:00,82.16627916,0
2013-12-05 02:15:00,83.05385388,0
2013-12-05 02:20:00,83.53246444,0
2013-12-05 02:25:00,82.91920490000003,0
2013-12-05 02:30:00,81.72472683,0
2013-12-05 02:35:00,82.53245119,0
2013-12-05 02:40:00,81.89611827,0
2013-12-05 02:45:00,81.98874197,0
2013-12-05 02:50:00,83.58350239,0
2013-12-05 02:55:00,82.17427237,0
2013-12-05 03:00:00,81.81918517,0
2013-12-05 03:05:00,82.60145334,0
2013-12-05 03:10:00,83.08653743,0
2013-12-05 03:15:00,83.45371038,0
2013-12-05 03:20:00,81.41285397,0
2013-12-05 03:25:00,83.3780726,0
2013-12-05 03:30:00,83.44733584,0
2013-12-05 03:35:00,81.36004802,0
2013-12-05 03:40:00,82.68029327,0
2013-12-05 03:45:00,81.28135587,0
2013-12-05 03:50:00,82.59111138,0
2013-12-05 03:55:00,83.41638363,0
2013-12-05 04:00:00,81.29591751,0
2013-12-05 04:05:00,83.4138286,0
2013-12-05 04:10:00,82.49198933,0
2013-12-05 04:15:00,82.57240851,0
2013-12-05 04:20:00,82.45706835,0
2013-12-05 04:25:00,83.02181864,0
2013-12-05 04:30:00,82.9949833,0
